405	350.893
406	351.895
407	351.98
408	352.654
409	351.408
410	352.41
411	351.573
412	352.206
413	353.134
414	352.6
415	353.228
416	352.419
417	353.201
418	353.832
419	351.399
420	352.269
421	352.913
422	352.26
423	352.14
424	352.478
425	353.071
426	353.242
427	353.449
428	352.702
429	352.615
430	353.23
431	353.542
432	353.758
433	352.939
434	352.33
435	353.153
436	352.917
437	353.441
438	352.856
439	352.797
440	354.336
441	353.805
442	353.832
443	353.725
444	353.578
445	354.238
446	353.026
447	353.776
448	353.812
449	353.593
450	352.832
451	353.255
452	353.314
453	352.395
454	354.838
455	353.486
456	353.949
457	353.088
458	352.714
459	353.969
460	353.792
461	354.364
462	353.864
463	354.482
464	354.051
465	353.192
466	353.349
467	353.59
468	354.102
469	354.118
470	353.941
471	354.681
472	355.374
473	353.548
474	353.809
475	354.031
476	353.7
477	355.003
478	354.27
479	353.746
480	353.775
481	355.027
482	353.813
483	354.342
484	354.029
485	354.289
486	354.915
487	354.877
488	353.937
489	354.741
490	355.371
491	354.864
492	354.995
493	354.354
494	354.561
495	354.704
496	354.928
497	353.179
498	353.553
499	354.944
500	355.001
501	354.757
502	354.66
503	355.257
504	354.601
505	355.502
506	354.711
507	355.134
508	354.821
509	354.342
510	354.576
511	355.452
512	355.526
513	355.5
514	355.508
515	354.861
516	354.654
517	354.295
518	355.757
519	355.398
520	354.322
521	355.416
522	355.469
523	355.646
524	355.443
525	356.344
526	355.89
527	355.621
528	355.525
529	354.259
530	355.405
531	356.004
532	355.692
533	355.684
534	355.529
535	356.022
536	355.187
537	356.13
538	356.098
539	355.514
540	355.234
541	389.973
542	391.085
543	373.387
544	355.065
545	356.693
546	355.501
547	355.299
548	356.072
549	355.199
550	355.441
551	355.82
552	355.135
553	355.833
554	354.698
555	356.267
556	354.633
557	356.874
558	357.094
559	356.259
560	356.553
561	355.907
562	356.566
563	356.276
564	356.968
565	356.15
566	355.685
567	356.803
568	356.707
569	354.927
570	356.611
571	356.218
572	356.091
573	356.254
574	356.704
575	357.315
576	357.21
577	356.558
578	356.269
579	356.971
580	356.458
581	355.962
582	355.605
583	356.78
584	356.111
585	355.533
586	356.791
587	356.856
588	356.489
589	356.328
590	355.276
591	356.715
592	356.109
593	355.917
594	356.656
595	356.391
596	356.067
597	357.667
598	356.049
599	355.684
600	357.683
601	356.59
602	356.129
603	355.851
604	357.354
605	356.147
606	356.571
607	356.905
608	356.359
609	360.149
610	356.979
611	356.97
612	356.921
613	356.298
614	356.73
615	356.937
616	356.887
617	357.296
618	357.405
619	356.754
620	357.189
621	356.904
622	356.803
623	357.492
624	356.822
625	357.134
626	356.465
627	356.883
628	358.404
629	356.977
630	356.697
631	357.214
632	357.332
633	357.921
634	356.627
635	357.615
636	357.804
637	356.831
638	356.721
639	357.827
640	356.844
641	356.857
642	357.655
643	357.307
644	356.574
645	357.496
646	357.977
647	357.709
648	357.19
649	357.673
650	357.451
651	357.251
652	356.98
653	357.881
654	357.571
655	357.555
656	356.922
657	357.879
658	358.267
659	358.101
660	357.339
661	357.838
662	358.015
663	357.201
664	357.822
665	357.264
666	357.624
667	357.976
668	357.044
669	357.242
670	357.575
671	358.431
672	358.132
673	357.796
674	357.573
675	357.677
676	358.265
677	358.496
678	357.836
679	357.716
680	358.174
681	358.069
682	357.871
683	357.619
684	357.774
685	357.413
686	357.994
687	358.399
688	357.923
689	357.966
690	357.833
691	357.365
692	358.164
693	358.217
694	358.261
695	357.754
696	358.217
697	358.161
698	358.182
699	358.398
700	357.598
701	358.25
702	358.108
703	358.034
704	358.257
705	357.937
706	358.95
707	358.558
708	358.112
709	358.713
710	361.285
711	358.111
712	358.013
713	357.532
714	359.127
715	358.462
716	358.613
717	358.769
718	357.941
719	358.619
720	358.772
721	358.823
722	358.088
723	358.475
724	357.919
725	359.488
726	358.803
727	358.007
728	358.322
729	358.709
730	358.856
731	358.781
732	358.685
733	358.81
734	359.276
735	358.597
736	358.208
737	359.591
738	358.025
739	358.059
740	357.968
741	358.776
742	358.733
743	359.763
744	389.217
745	387.8
746	358.89
747	357.767
748	358.79
749	358.625
750	358.23
751	359.126
752	357.934
753	358.485
754	358.327
755	358.898
756	358.382
757	358.471
758	358.669
759	358.943
760	358.447
761	359.126
762	358.338
763	358.58
764	358.898
765	360.61
766	358.809
767	359.087
768	359.015
769	359.346
770	358.816
771	360.177
772	358.492
773	359.123
774	358.53
775	358.546
776	359.093
777	358.203
778	358.929
779	359.254
780	358.343
781	359.183
782	358.873
783	358.959
784	358.692
785	358.646
786	358.819
787	358.706
788	358.459
789	359.73
790	358.844
791	359.319
792	359.396
793	359.089
794	358.854
795	358.517
796	358.978
797	361.633
798	359.36
799	359.492
800	358.981
801	359.211
802	359.078
803	359.247
804	359.644
805	359.074
806	359.671
807	359.051
808	359.751
809	359.606
810	359.166
811	358.57
812	359.613
813	359.241
814	360.073
815	359.166
816	359.971
817	359.428
818	359.813
819	359.881
820	359.031
821	359.358
822	358.924
823	359.389
824	359.312
825	359.373
826	358.738
827	359.582
828	359.607
829	359.51
830	359.612
831	359.406
832	359.64
833	359.19
834	379.866
835	359.189
836	359.418
837	359.615
838	359.811
839	359.5
840	360.03
841	359.898
842	359.788
843	359.918
844	359.793
845	359.521
846	359.825
847	359.23
848	359.946
849	360.387
850	360.11
851	360.011
852	359.248
853	360.509
854	359.494
855	359.519
856	359.832
857	359.845
858	358.835
859	360.052
860	359.728
861	359.432
862	360.284
863	360.283
864	359.661
865	359.877
866	359.948
867	359.623
868	360.168
869	359.825
870	359.774
871	359.309
872	359.893
873	360.28
874	359.459
875	359.922
876	361.509
877	359.912
878	359.927
879	360.05
880	359.83
881	359.824
882	360.237
883	359.86
884	359.668
885	360.63
886	360.194
887	361.302
888	362.36
889	369.28
890	363.867
891	364.652
892	367.675
893	365.352
894	361.815
895	362.946
896	364.555
897	364.422
898	363.822
899	362.992
900	364.245
901	385.354
902	402.24
903	367.498
904	362.211
905	363.338
906	364.04
907	360.23
908	360.426
909	361.487
910	363.717
911	363.779
912	360.504
913	360.125
914	360.556
915	360.254
916	359.869
917	361.819
918	362.215
919	361.191
920	360.684
921	359.958
922	360.079
923	360.823
924	360.644
925	361.697
926	365.778
927	363.748
928	364.137
929	364.014
930	361.306
931	360.394
932	363.782
933	364.465
934	363.281
935	363.638
936	361.706
937	360.226
938	360.478
939	360.538
940	360.422
941	371.047
942	383.422
943	379.253
944	376.29
945	371.217
946	369.643
947	367.739
948	369.814
949	370.598
950	372.111
951	370.211
952	372.378
953	369.563
954	367.805
955	366.247
956	370.859
957	374.481
958	376.179
959	367.765
960	368.451
961	370.062
962	369.948
963	371.016
964	374.734
965	378.727
966	371.417
967	372.579
968	370.686
969	374.024
970	373.17
971	368.826
972	372.912
973	372.85
974	374.368
975	371.714
976	369.829
977	368.385
978	368.005
979	368.198
980	368.65
981	367.647
982	367.381
983	368.211
984	367.355
985	367.029
986	366.79
987	372.201
988	375.762
989	367.323
990	366.039
991	370.984
992	372.452
993	365.123
994	365.114
995	367.01
996	365.722
997	364.526
998	364.189
999	365.709
1000	366.898
1001	365.234
1002	364.118
1003	364.891
1004	364.382
1005	363.828
1006	360.721
1007	361.438
1008	363.231
1009	361.29
1010	360.862
1011	361.212
1012	361.136
1013	360.698
1014	360.563
1015	361.322
1016	361.46
1017	361.129
1018	361.155
1019	360.97
1020	361.555
1021	361.236
1022	361.318
1023	360.323
1024	362.435
1025	361.308
1026	360.985
1027	360.859
1028	361.315
1029	361.068
1030	361.033
1031	361.367
1032	395.853
1033	401.169
1034	361.39
1035	361.328
1036	361.227
1037	361.172
1038	361.701
1039	361.186
1040	363.514
1041	361.695
1042	361.285
1043	361.525
1044	365.789
1045	361.486
1046	361.672
1047	361.578
1048	362.01
1049	361.596
1050	376.007
1051	368.722
1052	366.804
1053	366.214
1054	365.337
1055	366.56
1056	366.699
1057	367.137
1058	367.03
1059	368.273
1060	361.399
1061	360.946
1062	361.375
1063	361.525
1064	361.577
1065	361.168
1066	361.415
1067	361.684
1068	361.137
1069	361.735
1070	361.248
1071	363.075
1072	361.312
1073	361.289
1074	361.622
1075	361.952
1076	361.107
1077	361.612
1078	361.238
1079	361.72
1080	361.372
1081	362.025
1082	361.312
1083	361.767
1084	361.513
1085	361.796
1086	361.437
1087	361.77
1088	361.264
1089	361.604
1090	361.358
1091	361.843
1092	361.31
1093	361.364
1094	361.848
1095	361.573
1096	361.686
1097	361.759
1098	360.923
1099	361.133
1100	361.274
1101	361.785
1102	361.342
1103	361.879
1104	361.965
1105	361.587
1106	361.199
1107	361.603
1108	361.649
1109	361.686
1110	361.819
1111	361.484
1112	363.865
1113	363.603
1114	362.75
1115	360.991
1116	362.272
1117	361.83
1118	361.577
1119	360.903
1120	362.251
1121	362.049
1122	361.656
1123	361.398
1124	361.927
1125	361.248
1126	361.773
1127	364.369
1128	361.672
1129	361.853
1130	361.669
1131	361.824
1132	361.699
1133	361.779
1134	362.439
1135	361.468
1136	361.654
1137	361.998
1138	362.684
1139	361.533
1140	362.186
1141	363.428
1142	361.875
1143	361.865
1144	361.674
1145	361.955
1146	361.557
1147	361.773
1148	361.654
1149	361.613
1150	391.706
1151	385.083
1152	361.701
1153	363.465
1154	361.808
1155	361.801
1156	362.009
1157	361.911
1158	361.919
1159	363.688
1160	361.699
1161	361.953
1162	361.533
1163	361.889
1164	362.265
1165	362.272
1166	362.099
1167	362.059
1168	361.588
1169	362.482
1170	361.693
1171	361.839
1172	361.905
1173	361.868
1174	362.252
1175	361.781
1176	362.021
1177	361.892
1178	361.915
1179	362.041
1180	363.48
1181	362.023
1182	361.822
1183	364.137
1184	362.778
1185	361.283
1186	361.941
1187	362.292
1188	362.224
1189	362.133
1190	361.995
1191	362.032
1192	361.229
1193	361.917
1194	361.905
1195	362.354
1196	361.974
1197	361.824
1198	361.967
1199	361.83
1200	362.102
1201	361.975
1202	361.865
1203	362.14
1204	361.931
1205	362.39
1206	361.877
1207	361.893
1208	361.962
1209	361.979
1210	362.075
1211	362.323
1212	362.305
1213	362.158
1214	365.343
1215	361.826
1216	362.089
1217	361.971
1218	362.389
1219	362.207
1220	361.812
1221	362.356
1222	361.873
1223	362.433
1224	362.035
1225	361.978
1226	361.872
1227	362.35
1228	361.567
1229	361.849
1230	362.038
1231	362.32
1232	362.697
1233	362.146
1234	365.683
1235	362.325
1236	363.094
1237	363.039
1238	362.25
1239	362.33
1240	361.678
1241	362.697
1242	362.46
1243	362.477
1244	362.586
1245	362.199
1246	362.379
1247	361.82
1248	362.573
1249	362.267
1250	362.296
1251	362.848
1252	362.11
1253	362.745
1254	362.395
1255	362.298
1256	362.216
1257	392.721
1258	378.606
1259	362.508
1260	362.378
1261	362.393
1262	362.357
1263	362.674
1264	362.488
1265	361.69
1266	362.463
1267	363.241
1268	363.837
1269	362.43
1270	368.41
1271	364.437
1272	364.815
1273	364.987
1274	365.792
1275	364.491
1276	367.225
1277	366.377
1278	364.489
1279	366.561
1280	362.413
1281	362.707
1282	362.574
1283	362.355
1284	362.612
1285	362.887
1286	362.597
1287	363
1288	361.966
1289	362.776
1290	361.7
1291	363.587
1292	362.931
1293	362.656
1294	362.596
1295	362.599
1296	362.517
1297	362.505
1298	362.149
1299	362.859
1300	362.696
1301	362.71
1302	362.702
1303	362.581
1304	362.182
1305	362.437
1306	362.129
1307	362.288
1308	361.907
1309	377.862
1310	362.619
1311	362.58
1312	362.283
1313	362.83
1314	362.473
1315	362.529
1316	362.003
1317	362.402
1318	362.644
1319	362.608
1320	362.466
1321	362.556
1322	362.344
1323	362.933
1324	362.32
1325	362.348
1326	362.349
1327	362.065
1328	362.575
1329	362.705
1330	364.062
1331	362.935
1332	362.451
1333	363.048
1334	362.695
1335	362.598
1336	363.265
1337	361.741
1338	362.672
1339	362.543
1340	362.86
1341	362.759
1342	362.205
1343	362.603
1344	362.471
1345	362.551
1346	363.092
1347	362.332
1348	363.04
1349	362.813
1350	362.567
1351	362.955
1352	362.062
1353	362.596
1354	363.196
1355	371.526
1356	395.263
1357	364.014
1358	362.966
1359	362.612
1360	362.575
1361	362.678
1362	362.954
1363	363.331
1364	362.694
1365	362.581
1366	364.127
1367	362.383
1368	362.425
1369	362.344
1370	362.517
1371	362.68
1372	362.813
1373	362.79
1374	362.769
1375	362.564
1376	362.851
1377	362.913
1378	362.597
1379	362.709
1380	362.363
1381	365.468
1382	362.92
1383	362.899
1384	362.766
1385	362.768
1386	363.175
1387	363.242
1388	363.064
1389	363.312
1390	362.664
1391	362.433
1392	362.631
1393	362.874
1394	362.066
1395	362.5
1396	362.772
1397	362.389
1398	362.125
1399	362.706
1400	363.204
1401	362.646
1402	362.685
1403	362.869
1404	362.857
1405	362.737
1406	361.883
1407	362.352
1408	362.442
1409	362.882
1410	362.411
1411	362.812
1412	362.479
1413	362.991
1414	362.334
1415	362.619
1416	362.96
1417	363.181
1418	362.547
1419	362.345
1420	362.856
1421	362.724
1422	363.03
1423	362.706
1424	362.72
1425	362.815
1426	363.266
1427	362.419
1428	364.283
1429	362.978
1430	362.596
1431	362.646
1432	363.116
1433	362.92
1434	362.799
1435	362.845
1436	362.829
1437	362.718
1438	362.958
1439	362.7
1440	363.067
1441	362.811
1442	362.878
1443	362.756
1444	362.422
1445	363.167
1446	363.104
1447	382.294
1448	381.919
1449	362.891
1450	362.522
1451	362.771
1452	363.45
1453	364.22
1454	362.622
1455	362.584
1456	363.694
1457	362.767
1458	362.962
1459	362.871
1460	362.947
1461	363.061
1462	362.956
1463	362.414
1464	362.78
1465	362.942
1466	362.997
1467	362.662
1468	362.916
1469	362.422
1470	362.7
1471	362.842
1472	362.89
1473	362.929
1474	362.764
1475	362.933
1476	362.423
1477	363.22
1478	362.795
1479	362.709
1480	362.558
1481	362.522
1482	362.83
1483	362.443
1484	363.123
1485	362.926
1486	362.958
1487	362.83
1488	362.409
1489	362.915
1490	362.815
1491	362.946
1492	363.656
1493	362.811
1494	363.062
1495	362.838
1496	363.303
1497	362.802
1498	362.824
1499	362.32
1500	362.86
1501	362.805
1502	363.135
1503	362.573
1504	363.042
1505	363.282
1506	363.23
1507	363.148
1508	362.973
1509	362.925
1510	363.221
1511	363.009
1512	363.103
1513	363.196
1514	363.289
1515	363.065
1516	362.901
1517	363.322
1518	363.208
1519	363.032
1520	363.044
1521	362.905
1522	363.016
1523	362.614
1524	362.703
1525	363.134
1526	362.948
1527	362.98
1528	362.766
1529	363.019
1530	362.872
1531	363.05
1532	364.234
1533	364.569
1534	397.279
1535	363.262
1536	362.684
1537	362.901
1538	363.328
1539	363.008
1540	363.287
1541	363.093
1542	362.485
1543	363.079
1544	363.037
1545	363.092
1546	365.507
1547	362.883
1548	362.868
1549	363.008
1550	363.266
1551	363.434
1552	363.064
1553	363.537
1554	363.241
1555	362.919
1556	365.06
1557	362.806
1558	362.789
1559	363.252
1560	363.419
1561	363.727
1562	362.975
1563	362.533
1564	363.146
1565	363.417
1566	363.028
1567	363.373
1568	363.073
1569	363.174
1570	363.05
1571	363.016
1572	363.14
1573	363.441
1574	363.245
1575	363.893
1576	363.21
1577	363.176
1578	363.137
1579	364.052
1580	363.091
1581	362.976
1582	362.67
1583	363.356
1584	363.053
1585	363.301
1586	363.755
1587	363.159
1588	364.446
1589	363.126
1590	363.147
1591	363.348
1592	363.235
1593	363.419
1594	363.262
1595	363.876
1596	362.823
1597	363.163
1598	362.907
1599	362.77
1600	363.175
1601	363.728
1602	363.279
1603	363.632
1604	363.25
1605	363.693
1606	363.173
1607	363.291
1608	363.191
1609	363.27
1610	363.43
1611	362.935
1612	363.097
1613	363.076
1614	363.001
1615	378.642
1616	380.665
1617	362.975
1618	363.888
1619	363.35
1620	362.942
1621	364.522
1622	363.483
1623	363.793
1624	363.126
1625	363.498
1626	363.239
1627	363.434
1628	363.325
1629	363.165
1630	363.435
1631	363.189
1632	362.722
1633	363.592
1634	362.905
1635	363.32
1636	364.55
1637	363.346
1638	363.553
1639	363.361
1640	363.656
1641	363.521
1642	362.949
1643	362.964
1644	363.083
1645	363.266
1646	362.882
1647	363.208
1648	363.422
1649	363.217
1650	363.256
1651	363.192
1652	363.424
1653	363.168
1654	373.146
1655	363.399
1656	363.196
1657	363.342
1658	363.775
1659	362.909
1660	363.509
1661	362.916
1662	363.463
1663	363.467
1664	363.299
1665	362.547
1666	363.22
1667	363.284
1668	362.912
1669	363.115
1670	363.717
1671	362.971
1672	363.316
1673	362.878
1674	363.247
1675	363.488
1676	363.238
1677	363.453
1678	363.206
1679	363.326
1680	363.489
1681	363.418
1682	363.197
1683	363.426
1684	363.25
1685	363.835
1686	363.168
1687	363.48
1688	363.207
1689	363.442
1690	363.541
1691	362.754
1692	363.728
1693	387.657
1694	367.976
1695	363.848
1696	363.185
1697	363.1
1698	363.247
1699	363.699
1700	363.333
1701	363.184
1702	363.501
1703	363.062
1704	363.191
1705	364.58
1706	362.657
1707	362.843
1708	363.214
1709	363.194
1710	363.409
1711	364.308
1712	363.358
1713	362.928
1714	363.594
1715	363.197
1716	363.363
1717	363.092
1718	363.331
1719	364.155
1720	363.444
1721	363.238
1722	363.265
1723	363.588
1724	363.103
1725	363.329
1726	362.911
1727	363.406
1728	363.247
1729	363.046
1730	363.695
1731	363.434
1732	363.617
1733	363.319
1734	363.256
1735	364.135
1736	363.117
1737	363.789
1738	363.467
1739	363.522
1740	363.261
1741	363.082
1742	362.891
1743	363.085
1744	363.271
1745	363.653
1746	363.605
1747	363.459
1748	363.097
1749	363.49
1750	363.095
1751	363.457
1752	363.121
1753	363.102
1754	363.693
1755	363.433
1756	363.292
1757	363.489
1758	363.207
1759	363.412
1760	363.031
1761	363.022
1762	363.384
1763	364.055
1764	363.21
1765	363.017
1766	363.176
1767	372.17
1768	383.434
1769	363.158
1770	364.246
1771	363.035
1772	363.805
1773	363.304
1774	363.471
1775	363.513
1776	363.479
1777	363.675
1778	363.351
1779	363.171
1780	363.69
1781	363.358
1782	363.483
1783	363.396
1784	363.275
1785	363.728
1786	363.124
1787	363.176
1788	363.87
1789	363.595
1790	363.185
1791	363.162
1792	363.236
1793	363.832
1794	363.309
1795	363.362
1796	363.343
1797	363.403
1798	364.301
1799	363.268
1800	363.54
1801	363.204
1802	363.99
1803	363.264
1804	363.425
1805	363.288
1806	363.32
1807	363.53
1808	363.44
1809	363.252
1810	363.294
1811	363.058
1812	363.226
1813	363.385
1814	363.456
1815	363.182
1816	363.512
1817	363.411
1818	363.353
1819	363.478
1820	363.1
1821	363.226
1822	363.33
1823	363.402
1824	363.682
1825	363.229
1826	363.133
1827	363.258
1828	363.388
1829	363.98
1830	363.261
1831	363.159
1832	363.67
1833	363.662
1834	363.376
1835	363.279
1836	363.257
1837	363.438
1838	363.476
1839	394.303
1840	363.485
1841	363.442
1842	363.551
1843	363.137
1844	363.529
1845	363.306
1846	363.55
1847	363.279
1848	363.014
1849	363.556
1850	363.5
1851	363.238
1852	363.524
1853	363.232
1854	363.542
1855	363.633
1856	364.042
1857	363.241
1858	363.493
1859	363.206
1860	363.754
1861	363.375
1862	363.274
1863	363.856
1864	363.862
1865	363.882
1866	363.475
1867	363.427
1868	363.355
1869	363.508
1870	363.419
1871	363.151
1872	363.581
1873	363.572
1874	363.678
1875	363.564
1876	363.491
1877	363.494
1878	363.473
1879	363.362
1880	363.166
1881	363.749
1882	363.285
1883	363.224
1884	363.584
1885	363.42
1886	363.374
1887	363.624
1888	363.292
1889	363.56
1890	363.585
1891	363.474
1892	363.301
1893	363.535
1894	363.625
1895	363.469
1896	363.06
1897	363.985
1898	363.546
1899	363.477
1900	363.748
1901	363.568
1902	363.629
1903	363.086
1904	363.697
1905	363.507
1906	363.388
1907	371.142
1908	384.234
1909	363.616
1910	364.116
1911	363.408
1912	364.012
1913	363.285
1914	363.326
1915	363.549
1916	363.378
1917	363.728
1918	363.363
1919	363.818
1920	363.406
1921	363.617
1922	363.651
1923	363.575
1924	363.606
1925	363.517
1926	363.418
1927	363.738
1928	363.509
1929	364.132
1930	364.004
1931	363.612
1932	363.789
1933	364.166
1934	364
1935	363.619
1936	363.505
1937	363.424
1938	373.773
1939	364.683
1940	363.429
1941	363.616
1942	363.887
1943	363.83
1944	363.253
1945	363.798
1946	363.966
1947	363.723
1948	363.405
1949	363.731
1950	363.819
1951	363.614
1952	363.674
1953	363.632
1954	363.609
1955	363.619
1956	363.571
1957	363.508
1958	363.325
1959	363.514
1960	363.959
1961	363.531
1962	363.533
1963	363.521
1964	363.636
1965	363.748
1966	363.71
1967	363.666
1968	363.066
1969	368.28
1970	364.578
1971	363.632
1972	363.476
1973	363.476
1974	391.382
1975	363.723
1976	363.249
1977	363.474
1978	363.384
1979	363.577
1980	363.335
1981	363.342
1982	363.586
1983	363.68
1984	363.484
1985	363.583
1986	363.567
1987	363.669
1988	363.655
1989	363.663
1990	364.675
1991	363.96
1992	363.812
1993	363.611
1994	363.566
1995	363.64
1996	363.456
1997	363.754
1998	363.554
1999	363.501
2000	363.283
2001	363.406
2002	363.455
2003	363.656
2004	363.3
2005	363.487
2006	363.56
2007	363.585
2008	363.361
2009	363.694
2010	363.683
2011	363.542
2012	363.61
2013	363.454
2014	363.653
2015	363.538
2016	363.754
2017	363.663
2018	363.183
2019	363.614
2020	363.779
2021	363.78
2022	363.135
2023	363.532
2024	363.37
2025	363.844
2026	363.884
2027	363.479
2028	363.79
2029	363.383
2030	363.692
2031	363.624
2032	363.431
2033	363.872
2034	363.549
2035	363.306
2036	363.365
2037	363.524
2038	393.091
2039	363.64
2040	363.875
2041	363.667
2042	363.736
2043	363.701
2044	363.528
2045	363.71
2046	363.091
2047	363.351
2048	363.542
2049	363.764
2050	363.722
2051	363.503
2052	363.857
2053	363.432
2054	363.792
2055	363.84
2056	363.799
2057	363.42
2058	363.51
2059	363.589
2060	363.472
2061	363.521
2062	363.406
2063	363.483
2064	363.478
2065	363.547
2066	364.559
2067	363.375
2068	363.812
2069	363.475
2070	363.567
2071	363.544
2072	363.442
2073	363.422
2074	363.754
2075	363.372
2076	363.853
2077	363.476
2078	363.635
2079	363.817
2080	363.64
2081	363.462
2082	363.55
2083	363.599
2084	363.507
2085	363.418
2086	363.774
2087	363.36
2088	363.378
2089	364.567
2090	363.615
2091	363.756
2092	363.705
2093	363.659
2094	363.78
2095	363.564
2096	364.676
2097	363.38
2098	363.671
2099	363.487
2100	384.574
2101	366.893
2102	363.699
2103	363.484
2104	363.486
2105	363.276
2106	363.03
2107	363.031
2108	363.489
2109	363.653
2110	363.673
2111	363.411
2112	363.469
2113	364.74
2114	363.545
2115	363.658
2116	364.1
2117	363.611
2118	363.52
2119	363.583
2120	363.86
2121	363.695
2122	363.473
2123	363.749
2124	363.666
2125	363.35
2126	363.558
2127	363.833
2128	363.581
2129	363.6
2130	363.685
2131	363.45
2132	363.688
2133	363.683
2134	363.775
2135	363.541
2136	363.544
2137	363.621
2138	363.89
2139	363.84
2140	363.697
2141	363.681
2142	363.561
2143	363.551
