11008, 143.82
11072, 146.405
11136, 144.828
11200, 144.84
11264, 143.54
11328, 137.119
11392, 138.444
11456, 142.391
11520, 306.167
11584, 151.133
11648, 135.236
11712, 143.568
11776, 138.489
11840, 58.5676
11904, 57.7903
11968, 57.246
12032, 57.984
12096, 57.4233
12160, 58.4842
12224, 56.1257
12288, 57.0938
12352, 68.456
12416, 66.8454
12480, 68.041
12544, 66.9235
12608, 67.0355
12672, 65.0606
12736, 65.5528
12800, 65.845
12864, 66.1194
12928, 65.4356
12992, 66.266
13056, 66.5196
13120, 64.8829
13184, 65.4515
13248, 64.3865
13312, 67.0481
13376, 64.8038
13440, 64.4952
13504, 64.2796
13568, 64.6981
13632, 63.9249
13696, 63.8318
13760, 63.4744
13824, 64.088
13888, 64.5023
13952, 63.7385
14016, 62.4886
14080, 61.0364
14144, 62.7014
14208, 61.9685
14272, 62.6682
14336, 63.3705
14400, 62.6267
14464, 61.5796
14528, 61.6079
14592, 62
14656, 61.7511
14720, 59.9696
14784, 63.5844
14848, 61.0948
14912, 61.0429
14976, 61.3547
15040, 60.7191
15104, 61.6949
15168, 60.3502
15232, 60.3739
15296, 60.2678
15360, 59.9625
15424, 59.2324
15488, 58.5661
15552, 59.786
15616, 59.9016
15680, 58.7959
15744, 58.9797
15808, 59.2834
15872, 59.2944
15936, 58.3333
16000, 57.796
16064, 59.3745
16128, 58.7063
16192, 57.996
16256, 55.7913
16320, 59.5529
16384, 58.2773
16448, 66.323
16512, 68.686
16576, 66.1776
16640, 65.3962
16704, 64.433
16768, 64.5611
16832, 69.2433
16896, 66.0606
16960, 64.7736
17024, 66.0226
17088, 65.5506
17152, 63.9963
17216, 64.0967
17280, 63.8926
17344, 63.9188
17408, 63.5882
17472, 63.1099
17536, 63.1423
17600, 62.6691
17664, 63.4312
17728, 62.0578
17792, 62.9496
17856, 64.0502
17920, 62.2036
17984, 62.2598
18048, 63.1312
18112, 62.3004
18176, 61.9155
18240, 61.6175
18304, 60.9755
18368, 62.9129
18432, 61.5417
18496, 59.6678
18560, 61.6138
18624, 61.0619
18688, 60.1507
18752, 61.8498
18816, 60.4592
18880, 62.2407
18944, 60.2736
19008, 60.1684
19072, 58.453
19136, 59.7258
19200, 60.7433
19264, 59.3787
19328, 59.4073
19392, 60.2277
19456, 59.9309
19520, 60.423
19584, 60.2582
19648, 58.329
19712, 59.5519
19776, 59.5405
19840, 60.129
19904, 58.6109
19968, 58.1314
20032, 59.1214
20096, 59.1975
20160, 57.9302
20224, 59.8259
20288, 58.8391
20352, 57.805
20416, 58.8088
20480, 58.5406
20544, 64.3801
20608, 63.7919
20672, 65.6285
20736, 63.7809
20800, 63.4923
20864, 63.8466
20928, 63.5657
20992, 66.8689
21056, 64.228
21120, 63.0121
21184, 63.577
21248, 62.6024
21312, 65.6216
21376, 62.491
21440, 63.7313
21504, 61.5595
21568, 65.0593
21632, 63.1302
21696, 63.1622
21760, 61.7941
21824, 62.6305
21888, 61.7836
21952, 62.6764
22016, 61.5581
22080, 63.1304
22144, 61.4133
22208, 61.8069
22272, 61.5374
22336, 61.3553
22400, 61.2857
22464, 63.1709
22528, 61.7699
22592, 60.051
22656, 61.7825
22720, 62.138
22784, 61.2837
22848, 60.5742
22912, 61.3883
22976, 60.7382
23040, 61.0389
23104, 60.205
23168, 60.0939
23232, 60.6694
23296, 60.6896
23360, 60.0493
23424, 60.3197
23488, 60.3951
23552, 59.8478
23616, 59.6179
23680, 59.4027
23744, 58.7143
23808, 59.2742
23872, 59.5174
23936, 59.7995
24000, 59.5253
24064, 58.8404
24128, 58.1671
24192, 58.0979
24256, 59.4354
24320, 58.6447
24384, 58.294
24448, 57.5183
24512, 59.6893
24576, 58.4427
24640, 64.4026
24704, 63.4456
24768, 64.5245
24832, 63.4562
24896, 61.9434
24960, 62.6641
25024, 63.2148
25088, 62.6173
25152, 64.4962
25216, 62.4822
25280, 63.6962
25344, 62.154
25408, 61.8866
25472, 62.4824
25536, 61.8195
25600, 61.105
25664, 62.5561
25728, 61.9005
25792, 61.3251
25856, 61.3639
25920, 61.2815
25984, 62.0197
26048, 62.0295
26112, 61.4436
26176, 61.0636
26240, 61.3415
26304, 61.0487
26368, 61.9175
26432, 59.9927
26496, 61.3092
26560, 61.5928
26624, 59.9591
26688, 60.5995
26752, 60.5742
26816, 60.9045
26880, 61.8119
26944, 59.7672
27008, 60.0948
27072, 59.3877
27136, 58.9033
27200, 59.6776
27264, 59.2629
27328, 59.0468
27392, 59.1238
27456, 59.5105
27520, 59.3116
27584, 58.7749
27648, 58.2708
27712, 58.9099
27776, 58.1336
27840, 58.1793
27904, 58.305
27968, 58.1007
28032, 59.0685
28096, 58.9362
28160, 57.4295
28224, 58.4444
28288, 57.2443
28352, 57.7269
28416, 58.295
28480, 57.3101
28544, 59.5112
28608, 57.8166
28672, 57.6339
28736, 63.6548
28800, 61.5
28864, 62.2528
28928, 65.1283
28992, 61.7792
29056, 60.6013
29120, 60.4945
29184, 62.6798
29248, 61.7484
29312, 61.1135
29376, 61.4924
29440, 62.1587
29504, 60.8677
29568, 61.3896
29632, 60.2311
29696, 60.556
29760, 60.9978
29824, 61.2189
29888, 60.242
29952, 59.7821
30016, 60.1386
30080, 60.7468
30144, 60.7495
30208, 58.8157
30272, 60.5011
30336, 60.3629
30400, 60.7958
30464, 59.5105
30528, 60.0524
30592, 61.1109
30656, 58.9374
30720, 61.0979
30784, 58.8108
30848, 59.0747
30912, 59.7743
30976, 59.2004
31040, 59.3072
31104, 58.9774
31168, 60.0103
31232, 59.0369
31296, 60.0716
31360, 59.8163
31424, 58.6558
31488, 58.935
31552, 58.7688
31616, 59.749
31680, 59.3051
31744, 58.0444
31808, 59.1328
31872, 58.8795
31936, 58.7675
32000, 58.496
32064, 56.984
32128, 58.8028
32192, 58.8091
32256, 58.9206
32320, 57.9822
32384, 57.7134
32448, 57.7199
32512, 57.5276
32576, 57.4401
32640, 58.1569
32704, 57.4207
32768, 59.6602
32832, 61.5965
32896, 62.4903
32960, 61.635
33024, 62.4864
33088, 62.6712
33152, 61.2355
33216, 61.4566
33280, 60.1212
33344, 61.5969
33408, 77.682
33472, 60.6577
33536, 60.9485
33600, 61.0229
33664, 60.6103
33728, 62.6736
33792, 60.9981
33856, 60.0302
33920, 61.0208
33984, 61.3974
34048, 59.4925
34112, 61.0863
34176, 61.736
34240, 60.2299
34304, 60.6175
34368, 114.818
34432, 62.4424
34496, 60.4341
34560, 60.2574
34624, 60.0647
34688, 61.0941
34752, 60.1344
34816, 61.5496
34880, 59.6092
34944, 60.7179
35008, 60.4022
35072, 59.7518
35136, 60.2951
35200, 59.6636
35264, 60.0036
35328, 60.5888
35392, 59.6347
35456, 60.1661
35520, 59.182
35584, 58.6529
35648, 59.4111
35712, 59.4391
35776, 59.3327
35840, 59.5268
35904, 59.057
35968, 58.5836
36032, 59.3979
36096, 59.578
36160, 59.2761
36224, 58.3993
36288, 59.2346
36352, 58.1144
36416, 58.4288
36480, 57.6
36544, 58.7776
36608, 60.5297
36672, 58.5881
36736, 58.0523
36800, 58.7809
36864, 58.6962
36928, 70.5217
36992, 68.5657
37056, 62.0933
37120, 62.6155
37184, 62.79
37248, 65.4124
37312, 60.9417
37376, 61.0086
37440, 64.335
37504, 60.9625
37568, 60.477
37632, 60.6122
37696, 61.073
37760, 60.5288
37824, 61.11
37888, 61.3159
37952, 60.4722
38016, 62.7997
38080, 60.5731
38144, 59.7836
38208, 62.3484
38272, 60.9866
38336, 60.6962
38400, 63.6667
38464, 60.7521
38528, 60.397
38592, 60.1128
38656, 61.1689
38720, 63.5041
38784, 60.1964
38848, 60.9918
38912, 59.3832
38976, 59.9918
39040, 62.6131
39104, 59.6759
39168, 60.4428
39232, 61.3736
39296, 59.4837
39360, 59.8049
39424, 60.5195
39488, 60.1053
39552, 59.9838
39616, 59.0533
39680, 59.6048
39744, 60.2512
39808, 59.455
39872, 59.6404
39936, 58.9407
40000, 59.1056
40064, 59.2492
40128, 59.555
40192, 61.992
40256, 59.1812
40320, 58.5889
40384, 59.0618
40448, 59.5886
40512, 58.7788
40576, 58.5994
40640, 59.7417
40704, 59.305
40768, 58.9074
40832, 58.616
40896, 82.9468
40960, 58.6844
41024, 63.3697
41088, 63.2866
41152, 61.0513
41216, 63.5652
41280, 61.6047
41344, 62.7492
41408, 62.1592
41472, 62.7654
41536, 62.0601
41600, 60.9492
41664, 59.7972
41728, 66.1626
41792, 61.0061
41856, 61.1804
41920, 59.9496
41984, 60.1601
42048, 61.4947
42112, 62.0851
42176, 60.5417
42240, 59.4758
42304, 61.5053
42368, 59.1662
42432, 59.9351
42496, 61.0678
42560, 59.2015
42624, 59.497
42688, 61.2024
42752, 60.503
42816, 58.9865
42880, 59.0776
42944, 59.5544
43008, 59.808
43072, 58.8871
43136, 58.7997
43200, 59.1807
43264, 60.2633
43328, 58.6721
43392, 57.6696
43456, 58.7216
43520, 59.9647
43584, 58.7562
43648, 58.6481
43712, 60.6428
43776, 58.7076
43840, 61.2234
43904, 57.8134
43968, 64.1514
44032, 58.9549
44096, 58.3657
44160, 58.4493
44224, 59.3676
44288, 58.3064
44352, 57.4747
44416, 57.5245
44480, 58.5165
44544, 57.7931
44608, 59.1923
44672, 57.3926
44736, 57.8083
44800, 58.1186
44864, 59.4536
44928, 58.6368
44992, 57.5974
45056, 58.3423
45120, 62.5418
45184, 63.4943
45248, 62.8246
45312, 63.7034
45376, 63.598
45440, 61.3268
45504, 60.2068
45568, 61.0899
45632, 60.5624
45696, 59
45760, 61.9007
45824, 60.514
45888, 61.7294
45952, 59.6908
46016, 59.1822
46080, 59.2194
46144, 61.3079
46208, 61.4501
46272, 60.4232
46336, 60.0856
46400, 59.28
46464, 62.0358
46528, 59.2297
46592, 61.2541
46656, 59.6187
46720, 59.1479
46784, 59.0971
46848, 61.1257
46912, 59.7763
46976, 60.0504
47040, 59.6966
47104, 58.8057
47168, 58.1886
47232, 58.9593
47296, 60.3424
47360, 59.7351
47424, 59.1997
47488, 58.1388
47552, 58.8385
47616, 61.2594
47680, 59.4403
47744, 60.7842
47808, 61.0977
47872, 58.8904
47936, 58.4126
48000, 58.1
48064, 58.7483
48128, 77.4149
48192, 59.5511
48256, 58.9005
48320, 59.3748
48384, 58.1878
48448, 58.1083
48512, 59.7005
48576, 58.4163
48640, 58.7921
48704, 59.1432
48768, 58.6798
48832, 58.3237
48896, 58.0432
48960, 58.5072
49024, 58.4922
49088, 57.7588
49152, 58.2344
49216, 63.0858
49280, 61.8519
49344, 61.7652
49408, 60.4896
49472, 60.3946
49536, 61.5543
49600, 60.3032
49664, 60.7448
49728, 61.4131
49792, 60.5013
49856, 60.9615
49920, 59.6833
49984, 59.6376
50048, 61.3721
50112, 61.8199
50176, 61.5587
50240, 60.0268
50304, 59.2239
50368, 60.4066
50432, 61.4429
50496, 63.6312
50560, 61.2329
50624, 59.4766
50688, 60.4356
50752, 59.995
50816, 59.4584
50880, 60.3711
50944, 58.4384
51008, 58.3036
51072, 59.8246
51136, 59.3091
51200, 57.9675
51264, 61.0774
51328, 59.5125
51392, 59.2889
51456, 58.8868
51520, 60.9019
51584, 58.8288
51648, 59.5428
51712, 57.88
51776, 58.2064
51840, 59.237
51904, 59.2873
51968, 83.6367
52032, 58.0836
52096, 58.1253
52160, 59.2172
52224, 60.4718
52288, 60.7013
52352, 57.4022
52416, 58.2747
52480, 59.2268
52544, 58.0755
52608, 59.6156
52672, 59.2442
52736, 58.1299
52800, 58.0121
52864, 59.2506
52928, 58.3869
52992, 58.18
53056, 58.5597
53120, 58.0361
53184, 58.3634
53248, 57.2921
53312, 61.1513
53376, 61.6067
53440, 61.2443
53504, 59.6136
53568, 60.1876
53632, 60.0895
53696, 61.8772
53760, 67.1298
53824, 62.4946
53888, 60.1247
53952, 62.1352
54016, 60.8412
54080, 61.9799
54144, 60.2991
54208, 60.6092
54272, 60.1521
54336, 60.7244
54400, 59.9835
54464, 60.4089
54528, 59.0669
54592, 59.3658
54656, 59.4731
54720, 59.0444
54784, 61.0245
54848, 60.5006
54912, 59.7448
54976, 59.5832
55040, 59.7942
55104, 60.1278
55168, 61.0313
55232, 60.6813
55296, 58.7338
55360, 58.7503
55424, 58.3453
55488, 60.6724
55552, 61.3445
55616, 59.1369
55680, 60.4552
55744, 58.8186
55808, 61.7626
55872, 58.457
55936, 59.3146
56000, 59.7474
56064, 58.887
56128, 59.6351
56192, 59.7346
56256, 61.3299
56320, 60.2659
56384, 60.8797
56448, 58.3209
56512, 58.3318
56576, 60.6618
56640, 59.9435
56704, 58.6479
56768, 58.1635
56832, 57.6081
56896, 59.9843
56960, 58.9944
57024, 57.7205
57088, 57.7668
57152, 59.6506
57216, 61.7763
57280, 59.3799
57344, 58.0145
57408, 61.2687
57472, 61.6581
57536, 60.515
57600, 62.2378
57664, 61.0622
57728, 60.7206
57792, 61.9247
57856, 62.292
57920, 61.6188
57984, 60.7362
58048, 60.2315
58112, 61.5396
58176, 60.3102
58240, 59.9132
58304, 60.1636
58368, 61.3607
58432, 59.0022
58496, 61.6149
58560, 59.188
58624, 60.1801
58688, 61.4537
58752, 59.1449
58816, 69.4962
58880, 63.087
58944, 61.2226
59008, 60.5738
59072, 58.9848
59136, 59.0898
59200, 59.4519
59264, 59.5691
59328, 59.808
59392, 59.82
59456, 59.6351
59520, 59.7355
59584, 60.3201
59648, 59.5933
59712, 59.0032
59776, 60.2398
59840, 59.3102
59904, 59.7457
59968, 58.9851
60032, 58.1652
60096, 58.213
60160, 58.916
60224, 58.4697
60288, 60.7601
60352, 59.7031
60416, 59.107
60480, 59.8836
60544, 60.6099
60608, 59.0137
60672, 58.135
60736, 58.549
60800, 58.7063
60864, 57.9096
60928, 59.1187
60992, 57.4596
61056, 57.9937
61120, 58.5602
61184, 59.3379
61248, 57.6991
61312, 59.8319
61376, 58.3034
61440, 59.9021
61504, 61.2425
61568, 60.4407
61632, 59.9117
61696, 62.0394
61760, 61.9254
61824, 60.8375
61888, 59.2254
61952, 60.4566
62016, 61.4252
62080, 60.632
62144, 61.2636
62208, 59.9794
62272, 60.445
62336, 60.5595
62400, 59.3036
62464, 60.3432
62528, 59.9243
62592, 59.5654
62656, 60.0582
62720, 59.8092
62784, 60.4577
62848, 59.9318
62912, 59.8372
62976, 59.8689
63040, 61.735
63104, 58.6897
63168, 59.0942
63232, 60.2045
63296, 59.7826
63360, 58.998
63424, 58.5843
63488, 73.0232
63552, 60.3746
63616, 59.6771
63680, 59.1136
63744, 58.9478
63808, 59.2036
63872, 60.6623
63936, 58.4014
64000, 58.919
64064, 58.3826
64128, 59.6357
64192, 59.0618
64256, 58.753
64320, 59.404
64384, 59.8608
64448, 58.5074
64512, 57.9206
64576, 59.1536
64640, 58.1465
64704, 59.6142
64768, 58.6245
64832, 58.8588
64896, 59.5118
64960, 58.0995
65024, 59.8199
65088, 58.4848
65152, 59.0403
65216, 59.7655
65280, 59.6853
65344, 59.3291
65408, 58.4452
65472, 58.9316
65536, 58.7412
65600, 61.5298
65664, 61.155
65728, 60.7001
65792, 68.0379
65856, 61.3178
65920, 61.8233
65984, 61.4782
66048, 59.8983
66112, 59.2168
66176, 59.6663
66240, 60.6957
66304, 63.2616
66368, 60.3404
66432, 63.0414
66496, 61.6035
66560, 60.8471
66624, 59.7118
66688, 60.3762
66752, 60.0777
66816, 59.0469
66880, 60.0641
66944, 59.7935
67008, 58.6065
67072, 60.3931
67136, 58.2479
67200, 59.8524
67264, 59.0637
67328, 60.2814
67392, 60.5451
67456, 60.945
67520, 58.9991
67584, 59.4896
67648, 59.8988
67712, 60.1068
67776, 59.0869
67840, 60.2349
67904, 58.1951
67968, 60.4416
68032, 61.2164
68096, 58.8778
68160, 57.7728
68224, 59.3499
68288, 58.9672
68352, 58.9934
68416, 59.1805
68480, 59.7019
68544, 58.4314
68608, 60.0299
68672, 59.8453
68736, 58.6611
68800, 58.2707
68864, 59.0112
68928, 59.5859
68992, 58.0937
69056, 58.8044
69120, 58.6694
69184, 65.0074
69248, 58.3309
69312, 58.5697
69376, 58.4179
69440, 59.5106
69504, 59.1271
69568, 58.345
69632, 58.7353
69696, 60.0367
69760, 62.744
69824, 61.6233
69888, 59.4927
69952, 60.9488
70016, 59.8583
70080, 61.2913
70144, 61.3157
70208, 59.9307
70272, 59.2423
70336, 61.8553
70400, 60.2709
70464, 59.9119
70528, 64.5381
70592, 60.7978
70656, 60.1395
70720, 61.9602
70784, 60.2369
70848, 60.5122
70912, 61.2861
70976, 59.4418
71040, 60.7559
71104, 59.7408
71168, 62.0854
71232, 62.6631
71296, 58.9973
71360, 59.452
71424, 59.8871
71488, 59.256
71552, 58.8238
71616, 57.8651
71680, 60.8009
71744, 59.0544
71808, 59.7077
71872, 60.4328
71936, 59.1859
72000, 58.352
72064, 58.23
72128, 59.0373
72192, 59.6392
72256, 58.868
72320, 58.4
72384, 58.7038
72448, 58.833
72512, 60.1483
72576, 58.366
72640, 59.3401
72704, 58.1857
72768, 59.0853
72832, 58.7214
72896, 59.1203
72960, 58.8439
73024, 60.9448
73088, 59.2478
73152, 60.1776
73216, 59.604
73280, 58.5624
73344, 57.493
73408, 57.8065
73472, 59.5523
73536, 59.2193
73600, 58.707
73664, 58.5891
73728, 59.9392
73792, 60.6817
73856, 61.4515
73920, 60.0563
73984, 60.9464
74048, 63.2783
74112, 61.6528
74176, 61.6074
74240, 60.1905
74304, 60.3316
74368, 60.716
74432, 60.7137
74496, 60.9081
74560, 62.2034
74624, 61.0189
74688, 61.2374
74752, 59.9795
74816, 60.3764
74880, 61.0607
74944, 60.6217
75008, 59.8933
75072, 60.1628
75136, 60.4796
75200, 61.7813
75264, 59.2279
75328, 60.4282
75392, 59.775
75456, 59.2129
75520, 59.7153
75584, 60.0474
75648, 59.8655
75712, 59.9772
75776, 58.2069
75840, 59.1823
75904, 59.7749
75968, 59.3673
76032, 60.0875
76096, 59.5122
76160, 59.2126
76224, 60.199
76288, 58.2181
76352, 51.2942
76416, 43.7848
76480, 44.6033
76544, 46.0234
76608, 43.6575
76672, 44.5459
76736, 44.9725
76800, 44.8617
76864, 45.3947
76928, 44.9434
76992, 49.3475
77056, 45.696
77120, 43.9668
77184, 44.3101
77248, 43.9263
77312, 43.8493
77376, 44.2663
77440, 44.5521
77504, 43.853
77568, 43.8053
77632, 44.3009
77696, 44.4852
77760, 44.1259
77824, 43.398
77888, 46.1594
77952, 45.1346
78016, 45.735
78080, 44.1172
78144, 46.0287
78208, 45.9501
78272, 45.8921
78336, 45.8292
78400, 45.8049
78464, 46.9086
78528, 45.3871
78592, 46.3086
78656, 45.2848
78720, 46.0098
78784, 44.8042
78848, 46.4472
78912, 44.9619
78976, 45.4522
79040, 44.9449
79104, 45.6788
79168, 45.0509
79232, 46.8336
79296, 46.1445
79360, 44.4774
79424, 46.3747
79488, 44.6047
79552, 44.8825
79616, 44.6302
79680, 58.2803
79744, 45.1067
79808, 44.2566
79872, 45.4375
79936, 45.8511
80000, 43.808
80064, 45.6962
80128, 44.024
80192, 43.9226
80256, 46.0534
80320, 44.5139
80384, 44.3264
80448, 44.0048
80512, 44.0405
80576, 44.4964
80640, 44.4675
80704, 45.2276
80768, 44.5967
80832, 44.9232
80896, 44.413
80960, 45.3186
81024, 43.7227
81088, 43.6243
81152, 44.705
81216, 47.9496
81280, 46.2945
81344, 45.2329
81408, 43.7091
81472, 44.5216
81536, 43.0071
81600, 43.92
81664, 43
81728, 43.2075
81792, 43.5493
81856, 44.8757
81920, 44.4273
81984, 46.3341
82048, 46.5273
82112, 46.0218
82176, 45.028
82240, 46.6327
82304, 45.5412
82368, 46.3675
82432, 45.8696
82496, 45.1202
82560, 44.7233
82624, 45.5933
82688, 46.0913
82752, 44.2753
82816, 44.0448
82880, 44.549
82944, 45.7461
83008, 46.4588
83072, 44.3043
83136, 44.7898
83200, 45.0331
83264, 43.927
83328, 46.6982
83392, 46.4413
83456, 44.8474
83520, 45.1349
83584, 45.562
83648, 44.5264
83712, 44.305
83776, 44.11
83840, 43.9557
83904, 44.9428
83968, 44.4207
84032, 46.3427
84096, 43.5662
84160, 44.4464
84224, 44.1497
84288, 44.4214
84352, 43.6844
84416, 43.4996
84480, 46.3242
84544, 44.0454
84608, 43.5787
84672, 44.907
84736, 45.006
84800, 43.4279
84864, 45.273
84928, 44.743
84992, 43.5512
85056, 44.9789
85120, 44.5692
85184, 44.4185
85248, 44.2297
85312, 45.5829
85376, 44.3696
85440, 42.9491
85504, 44.6737
85568, 44.4316
85632, 43.8288
85696, 44.0276
85760, 42.8634
85824, 43.5145
85888, 45.6371
85952, 43.1243
86016, 43.4844
86080, 45.9033
86144, 44.5624
86208, 46.5256
86272, 44.655
86336, 46.9815
86400, 56.7689
86464, 45.0903
86528, 45.5111
86592, 44.963
86656, 46.1448
86720, 44.8753
86784, 45.6195
86848, 50.1606
86912, 44.8763
86976, 45.3252
87040, 44.3162
87104, 44.7112
87168, 44.2548
87232, 43.4307
87296, 44.5088
87360, 44.1011
87424, 45.5117
87488, 43.8135
87552, 45.0468
87616, 44.4405
87680, 44.5715
87744, 45.461
87808, 43.9344
87872, 45.4312
87936, 43.4607
88000, 45.1484
88064, 43.4397
88128, 45.037
88192, 44.8774
88256, 43.422
88320, 43.0696
88384, 43.7429
88448, 43.9059
88512, 43.1338
88576, 44.5195
88640, 45.3148
88704, 43.1082
88768, 42.9503
88832, 44.121
88896, 43.2333
88960, 45.2424
89024, 44.3515
89088, 44.3585
89152, 46.402
89216, 44.1011
89280, 43.5025
89344, 44.1203
89408, 43.4782
89472, 43.5129
89536, 43.7777
89600, 43.175
89664, 43.8465
89728, 42.8638
89792, 44.7833
89856, 43.4587
89920, 43.4548
89984, 49.1486
90048, 43.85
90112, 43.2429
90176, 43.8176
90240, 44.9142
90304, 44.0014
90368, 46.3045
90432, 45.6589
90496, 43.6917
90560, 45.9357
90624, 43.7804
90688, 44.8645
90752, 44.4485
90816, 44.1128
90880, 44.5577
90944, 43.4666
91008, 46.3685
91072, 43.1293
91136, 44.3862
91200, 44.3418
91264, 43.7644
91328, 43.9587
91392, 43.4006
91456, 43.8404
91520, 43.6476
91584, 44.6087
91648, 44.0482
91712, 44.5192
91776, 43.5105
91840, 44.1345
91904, 43.8649
91968, 43.0306
92032, 44.6794
92096, 44.7234
92160, 43.8361
92224, 43.5836
92288, 43.6692
92352, 43.097
92416, 43.4536
92480, 43.4969
92544, 43.8721
92608, 43.2184
92672, 43.8315
92736, 45.4658
92800, 42.8248
92864, 44.9269
92928, 43.124
92992, 43.3923
93056, 44.696
93120, 42.6
93184, 43.1525
93248, 44.6452
93312, 44.3128
93376, 42.6374
93440, 43.6548
93504, 42.4682
93568, 43.8953
93632, 44.702
93696, 43.9426
93760, 44.1174
93824, 42.4557
93888, 42.7914
93952, 43.7078
94016, 42.5636
94080, 49.6707
94144, 44.8368
94208, 43.784
94272, 44.5506
94336, 43.6031
94400, 44.5478
94464, 44.769
94528, 45.5295
94592, 44.5027
94656, 44.4577
94720, 43.7068
94784, 43.6408
94848, 46.3968
94912, 44.6743
94976, 43.1792
95040, 46.6162
95104, 45.2187
95168, 44.2878
95232, 43.3884
95296, 43.7663
95360, 43.3987
95424, 43.884
95488, 43.4859
95552, 43.3523
95616, 44.3695
95680, 43.2207
95744, 44.2353
95808, 43.8517
95872, 44.5147
95936, 44.0567
96000, 44.446
96064, 44.4517
96128, 43.5246
96192, 44.4737
96256, 43.1556
96320, 43.9887
96384, 42.9761
96448, 45.8673
96512, 44.9324
96576, 43.3453
96640, 44.4285
96704, 43.8789
96768, 44.2851
96832, 42.6543
96896, 43.424
96960, 43.9142
97024, 43.4927
97088, 42.7811
97152, 42.8623
97216, 43.5135
97280, 43.9243
97344, 43.3853
97408, 43.5861
97472, 44.1451
97536, 42.8583
97600, 43.478
97664, 44.0288
97728, 43.2279
97792, 43.1099
97856, 43.6959
97920, 44.9065
97984, 44.0862
98048, 42.8812
98112, 42.8493
98176, 42.5495
98240, 44.6977
98304, 56.4102
98368, 47.6701
98432, 47.736
98496, 47.3515
98560, 48.139
98624, 45.7346
98688, 44.3748
98752, 48.103
98816, 44.0304
98880, 44.7437
98944, 43.1054
99008, 44.4279
99072, 43.4968
99136, 43.6501
99200, 43.7458
99264, 43.1896
99328, 43.261
99392, 43.3348
99456, 43.9447
99520, 45.591
99584, 44.3406
99648, 43.8793
99712, 43.8896
99776, 44.753
99840, 43.2942
99904, 45.4023
99968, 43.9885
100032, 45.5138
100096, 44.195
100160, 42.7827
100224, 42.7708
100288, 44.0721
100352, 43.1339
100416, 45.928
100480, 43.5828
100544, 45.7785
100608, 44.007
100672, 44.5194
100736, 43.9625
100800, 42.9708
100864, 42.486
100928, 44.4236
100992, 42.9677
101056, 44.3084
101120, 43.4241
101184, 42.5946
101248, 44.2946
101312, 43.5142
101376, 42.6578
101440, 44.5539
101504, 42.6438
101568, 43.0567
101632, 43.5919
101696, 43.1838
101760, 42.1975
101824, 43.22
101888, 43.8731
101952, 44.0873
102016, 41.9141
102080, 42.8232
102144, 44.5056
